,index,power,Date.Time,Date,Time,year,month.April,month.August,month.December,month.February,month.January,month.July,month.June,month.March,month.May,month.November,month.October,month.September,day.of.week.Friday,day.of.week.Monday,day.of.week.Saturday,day.of.week.Sunday,day.of.week.Thursday,day.of.week.Tuesday,day.of.week.Wednesday,day.of.year,day.of.month,week,week.of.month,quarter.Q1,quarter.Q2,quarter.Q3,quarter.Q4,hour,Temperature,Dew.Point,Humidity,Speed,Gust,Pressure,Precip.Rate,Precip.Gauge,holiday.No,predict_pow,holiday.Yes,num.classes,num.students
18413,18414,290.190872192383,2016-06-07 10:00:00,2016-06-07,10:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,10,77.6,63.1,61,6,12,29.62,0.0,0.0,1,293.7976989746094,0,6,129
18414,18415,271.470998128255,2016-06-07 11:00:00,2016-06-07,11:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,11,81.8,58.4,45,4,11,29.62,0.0,0.0,1,288.8406066894531,0,6,129
18415,18416,269.033561706543,2016-06-07 12:00:00,2016-06-07,12:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,12,83.4,59.2,44,5,11,29.62,0.0,0.0,1,293.9586486816406,0,17,366
18416,18417,265.433441162109,2016-06-07 13:00:00,2016-06-07,01:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,13,85.7,59.3,41,4,16,29.62,0.0,0.0,1,294.7880859375,0,13,273
18417,18418,262.16639963785804,2016-06-07 14:00:00,2016-06-07,02:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,14,86.5,57.2,37,2,16,29.6,0.0,0.0,1,292.74005126953125,0,18,357
18418,18419,292.825703938802,2016-06-07 15:00:00,2016-06-07,03:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,15,91.2,58.1,33,1,11,29.58,0.0,0.0,1,287.49517822265625,0,15,250
18419,18420,297.760243733724,2016-06-07 16:00:00,2016-06-07,04:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,16,90.1,53.6,29,4,16,29.58,0.0,0.0,1,292.2651672363281,0,16,321
18420,18421,269.112584431966,2016-06-07 17:00:00,2016-06-07,05:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,17,89.5,54.0,30,1,16,29.57,0.0,0.0,1,297.90966796875,0,15,313
18421,18422,261.986531575521,2016-06-07 18:00:00,2016-06-07,06:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,18,89.3,55.6,32,1,19,29.57,0.0,0.0,1,285.708984375,0,11,241
18422,18423,275.41587066650396,2016-06-07 19:00:00,2016-06-07,07:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,19,87.0,57.6,37,0,12,29.57,0.0,0.0,1,288.5516357421875,0,2,37
18423,18424,282.10498301188096,2016-06-07 20:00:00,2016-06-07,08:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,20,85.7,58.6,40,0,6,29.59,0.0,0.0,1,282.9829406738281,0,0,0
18424,18425,267.980204264323,2016-06-07 21:00:00,2016-06-07,09:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,21,83.6,56.8,40,1,9,29.6,0.0,0.0,1,279.4774475097656,0,0,0
18425,18426,253.639676411947,2016-06-07 22:00:00,2016-06-07,10:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,22,81.6,56.3,42,2,6,29.62,0.0,0.0,1,276.3167419433594,0,0,0
18426,18427,255.036827087402,2016-06-07 23:00:00,2016-06-07,11:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,159,7,23,1,0,1,0,0,23,79.0,54.6,43,0,6,29.65,0.0,0.0,1,275.1562805175781,0,0,0
18427,18428,245.612174987793,2016-06-08 00:00:00,2016-06-08,12:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,0,77.6,50.7,39,0,7,29.67,0.0,0.0,1,270.2372741699219,0,0,0
18428,18429,248.004964192708,2016-06-08 01:00:00,2016-06-08,01:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,1,75.4,54.4,48,0,2,29.67,0.0,0.0,1,262.8650817871094,0,0,0
18429,18430,255.76305898030603,2016-06-08 02:00:00,2016-06-08,02:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,2,73.2,52.4,48,0,7,29.67,0.0,0.0,1,263.984619140625,0,0,0
18430,18431,247.37941741943402,2016-06-08 03:00:00,2016-06-08,03:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,3,70.9,54.0,55,0,1,29.68,0.0,0.0,1,259.38629150390625,0,0,0
18431,18432,251.103932698568,2016-06-08 04:00:00,2016-06-08,04:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,4,68.8,53.4,58,0,1,29.68,0.0,0.0,1,260.6136779785156,0,0,0
18432,18433,254.636728922526,2016-06-08 05:00:00,2016-06-08,05:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,5,66.6,54.1,64,0,0,29.7,0.0,0.0,1,260.9438781738281,0,0,0
18433,18434,254.556872049967,2016-06-08 06:00:00,2016-06-08,06:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,6,64.0,54.0,70,0,0,29.72,0.0,0.0,1,270.36920166015625,0,0,0
18434,18435,253.36314900716098,2016-06-08 07:00:00,2016-06-08,07:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,7,62.7,53.5,72,0,0,29.75,0.0,0.0,1,275.5809631347656,0,0,0
18435,18436,258.910654703776,2016-06-08 08:00:00,2016-06-08,08:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,8,66.0,53.5,64,0,9,29.75,0.0,0.0,1,281.2789611816406,0,1,42
18436,18437,264.569552103678,2016-06-08 09:00:00,2016-06-08,09:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,9,70.6,52.1,52,0,11,29.76,0.0,0.0,1,289.4115295410156,0,5,91
18437,18438,267.904141743978,2016-06-08 10:00:00,2016-06-08,10:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,10,73.5,48.4,41,17,17,29.76,0.0,0.0,1,283.9938049316406,0,6,121
18438,18439,255.29821777343798,2016-06-08 11:00:00,2016-06-08,11:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,11,76.0,47.2,36,9,14,29.77,0.0,0.0,1,292.33953857421875,0,11,329
18439,18440,255.01240030924498,2016-06-08 12:00:00,2016-06-08,12:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,12,78.1,47.5,34,3,13,29.77,0.0,0.0,1,298.1898498535156,0,17,458
18440,18441,252.053227742513,2016-06-08 13:00:00,2016-06-08,01:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,13,80.7,49.0,33,3,10,29.76,0.0,0.0,1,295.8011474609375,0,14,298
18441,18442,251.98442840576197,2016-06-08 14:00:00,2016-06-08,02:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,14,83.8,46.3,27,4,14,29.75,0.0,0.0,1,286.7220764160156,0,11,232
18442,18443,261.868487040202,2016-06-08 15:00:00,2016-06-08,03:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,15,85.1,43.2,23,5,15,29.73,0.0,0.0,1,292.5553283691406,0,15,290
18443,18444,244.406425476074,2016-06-08 16:00:00,2016-06-08,04:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,16,85.1,44.3,24,3,14,29.72,0.0,0.0,1,287.00311279296875,0,9,180
18444,18445,248.04027557372999,2016-06-08 17:00:00,2016-06-08,05:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,17,84.7,44.0,24,4,14,29.72,0.0,0.0,1,284.8569030761719,0,9,167
18445,18446,260.390815734863,2016-06-08 18:00:00,2016-06-08,06:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,18,84.7,45.0,25,2,12,29.72,0.0,0.0,1,285.15478515625,0,4,42
18446,18447,276.088770548503,2016-06-08 19:00:00,2016-06-08,07:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,19,82.4,45.1,27,3,13,29.73,0.0,0.0,1,286.1441345214844,0,2,30
18447,18448,278.079714457194,2016-06-08 20:00:00,2016-06-08,08:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,20,81.4,44.2,27,2,9,29.74,0.0,0.0,1,280.5423889160156,0,0,0
18448,18449,273.70752207438096,2016-06-08 21:00:00,2016-06-08,09:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,21,78.5,46.2,32,1,5,29.75,0.0,0.0,1,279.51983642578125,0,0,0
18449,18450,269.02622222900396,2016-06-08 22:00:00,2016-06-08,10:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,22,76.8,47.8,36,0,4,29.77,0.0,0.0,1,275.5022277832031,0,0,0
18450,18451,272.371304829915,2016-06-08 23:00:00,2016-06-08,11:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,160,8,23,2,0,1,0,0,23,75.6,49.6,40,0,0,29.78,0.0,0.0,1,275.8951721191406,0,0,0
18451,18452,264.312670389811,2016-06-09 00:00:00,2016-06-09,12:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,0,74.2,49.7,42,0,5,29.79,0.0,0.0,1,272.9204406738281,0,0,0
18452,18453,258.791781107585,2016-06-09 01:00:00,2016-06-09,01:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,1,72.3,51.0,47,0,0,29.8,0.0,0.0,1,266.71112060546875,0,0,0
18453,18454,255.84010569254602,2016-06-09 02:00:00,2016-06-09,02:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,2,70.3,51.9,52,0,0,29.79,0.0,0.0,1,263.2318115234375,0,0,0
18454,18455,249.60461425781202,2016-06-09 03:00:00,2016-06-09,03:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,3,68.3,52.5,57,0,0,29.8,0.0,0.0,1,260.2013244628906,0,0,0
18455,18456,257.728612263997,2016-06-09 04:00:00,2016-06-09,04:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,4,67.3,53.4,61,0,1,29.8,0.0,0.0,1,260.252685546875,0,0,0
18456,18457,260.11928049723304,2016-06-09 05:00:00,2016-06-09,05:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,5,66.0,52.2,61,0,0,29.8,0.0,0.0,1,267.29339599609375,0,0,0
18457,18458,259.985933939616,2016-06-09 06:00:00,2016-06-09,06:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,6,64.7,51.8,63,0,0,29.82,0.0,0.0,1,270.4482116699219,0,0,0
18458,18459,265.092658996582,2016-06-09 07:00:00,2016-06-09,07:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,7,64.7,51.8,63,0,4,29.84,0.0,0.0,1,278.09307861328125,0,0,0
18459,18460,256.67386118571,2016-06-09 08:00:00,2016-06-09,08:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,8,68.4,52.1,56,2,6,29.85,0.0,0.0,1,262.3668212890625,0,0,0
18460,18461,281.483111063639,2016-06-09 09:00:00,2016-06-09,09:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,9,70.3,52.4,53,3,8,29.86,0.0,0.0,1,258.1272888183594,0,0,0
18461,18462,282.727467854818,2016-06-09 10:00:00,2016-06-09,10:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,10,74.7,52.6,46,1,7,29.86,0.0,0.0,1,287.68267822265625,0,6,129
18462,18463,281.147257486979,2016-06-09 11:00:00,2016-06-09,11:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,11,77.7,52.8,42,2,11,29.86,0.0,0.0,1,287.3858642578125,0,6,129
18463,18464,269.50965881347696,2016-06-09 12:00:00,2016-06-09,12:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,12,79.4,52.3,39,4,11,29.86,0.0,0.0,1,297.8500061035156,0,17,369
18464,18465,259.553787231445,2016-06-09 13:00:00,2016-06-09,01:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,13,83.4,49.6,31,1,6,29.85,0.0,0.0,1,291.8063049316406,0,11,240
18465,18466,269.697565714518,2016-06-09 14:00:00,2016-06-09,02:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,14,86.3,48.4,27,0,5,29.83,0.0,0.0,1,304.8798522949219,0,15,289
18466,18467,275.495513916016,2016-06-09 15:00:00,2016-06-09,03:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,15,86.5,47.6,26,3,11,29.82,0.0,0.0,1,289.006103515625,0,8,88
18467,18468,286.648284912109,2016-06-09 16:00:00,2016-06-09,04:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,16,88.2,48.0,25,0,6,29.81,0.0,0.0,1,290.26336669921875,0,10,181
18468,18469,281.89265950520803,2016-06-09 17:00:00,2016-06-09,05:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,17,88.2,45.8,23,2,7,29.79,0.0,0.0,1,289.87646484375,0,11,194
18469,18470,275.77880859375,2016-06-09 18:00:00,2016-06-09,06:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,18,87.6,46.4,24,1,7,29.78,0.0,0.0,1,283.5094909667969,0,7,152
18470,18471,313.137995402018,2016-06-09 19:00:00,2016-06-09,07:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,19,86.5,46.5,25,0,5,29.78,0.0,0.0,1,281.9670715332031,0,2,22
18471,18472,306.280186971029,2016-06-09 20:00:00,2016-06-09,08:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,20,85.3,48.5,28,1,6,29.78,0.0,0.0,1,274.4340515136719,0,0,0
18472,18473,281.00240834554,2016-06-09 21:00:00,2016-06-09,09:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,21,83.0,49.3,31,5,12,29.8,0.0,0.0,1,273.5357971191406,0,0,0
18473,18474,264.21397145589196,2016-06-09 22:00:00,2016-06-09,10:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,22,80.9,51.5,36,0,1,29.82,0.0,0.0,1,273.2142028808594,0,0,0
18474,18475,260.86426035563096,2016-06-09 23:00:00,2016-06-09,11:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,161,9,23,2,0,1,0,0,23,79.9,51.3,37,0,0,29.83,0.0,0.0,1,273.51116943359375,0,0,0
18475,18476,250.222595214844,2016-06-10 00:00:00,2016-06-10,12:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,0,79.0,52.0,39,0,0,29.84,0.0,0.0,1,270.7007141113281,0,0,0
18476,18477,256.79652659098304,2016-06-10 01:00:00,2016-06-10,01:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,1,77.6,52.7,42,0,0,29.84,0.0,0.0,1,264.1531677246094,0,0,0
18477,18478,252.979916890462,2016-06-10 02:00:00,2016-06-10,02:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,2,75.3,54.8,49,0,2,29.83,0.0,0.0,1,258.7034912109375,0,0,0
18478,18479,249.078954060872,2016-06-10 03:00:00,2016-06-10,03:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,3,74.0,55.3,52,0,1,29.82,0.0,0.0,1,258.7540283203125,0,0,0
18479,18480,242.42493693033902,2016-06-10 04:00:00,2016-06-10,04:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,4,72.7,55.6,55,0,0,29.83,0.0,0.0,1,258.9151306152344,0,0,0
18480,18481,251.760317484538,2016-06-10 05:00:00,2016-06-10,05:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,5,71.5,56.9,60,0,0,29.84,0.0,0.0,1,259.8147888183594,0,0,0
18481,18482,252.949963887533,2016-06-10 06:00:00,2016-06-10,06:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,6,71.6,58.8,64,0,3,29.85,0.0,0.0,1,262.72247314453125,0,0,0
18482,18483,266.133092244466,2016-06-10 07:00:00,2016-06-10,07:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,7,71.1,58.8,65,0,1,29.87,0.0,0.0,1,269.860107421875,0,0,0
18483,18484,264.431261698405,2016-06-10 08:00:00,2016-06-10,08:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,8,74.6,59.3,59,0,3,29.89,0.0,0.0,1,281.2506103515625,0,1,42
18484,18485,284.380142211914,2016-06-10 09:00:00,2016-06-10,09:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,9,77.0,58.6,53,3,7,29.91,0.0,0.0,1,290.0375061035156,0,4,84
18485,18486,284.897389729818,2016-06-10 10:00:00,2016-06-10,10:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,10,81.4,58.7,46,0,0,29.93,0.0,0.0,1,289.0776062011719,0,4,84
18486,18487,264.097007751465,2016-06-10 11:00:00,2016-06-10,11:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,11,84.3,57.4,40,0,3,29.92,0.0,0.0,1,286.4378356933594,0,7,261
18487,18488,248.32085673014302,2016-06-10 12:00:00,2016-06-10,12:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,12,88.4,54.8,32,1,5,29.92,0.0,0.0,1,288.033203125,0,9,279
18488,18489,234.975646972656,2016-06-10 13:00:00,2016-06-10,01:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,13,92.7,53.9,27,0,5,29.91,0.0,0.0,1,284.6636657714844,0,6,121
18489,18490,228.699564615885,2016-06-10 14:00:00,2016-06-10,02:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,14,90.7,52.2,27,1,12,29.9,0.0,0.0,1,278.5872497558594,0,2,14
18490,18491,232.209940592448,2016-06-10 15:00:00,2016-06-10,03:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,15,92.1,51.3,25,2,9,29.88,0.0,0.0,1,277.6366271972656,0,3,69
18491,18492,247.647473653158,2016-06-10 16:00:00,2016-06-10,04:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,16,93.2,53.2,26,1,7,29.86,0.0,0.0,1,275.6719970703125,0,2,59
18492,18493,242.28724416097,2016-06-10 17:00:00,2016-06-10,05:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,17,95.6,51.9,23,1,9,29.84,0.0,0.0,1,272.1731262207031,0,1,55
18493,18494,239.77004241943402,2016-06-10 18:00:00,2016-06-10,06:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,18,91.6,51.9,26,4,12,29.83,0.0,0.0,1,262.2431945800781,0,0,0
18494,18495,263.796544392904,2016-06-10 19:00:00,2016-06-10,07:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,19,90.5,52.0,27,1,10,29.84,0.0,0.0,1,267.8045959472656,0,0,0
18495,18496,263.501251220703,2016-06-10 20:00:00,2016-06-10,08:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,20,89.5,52.1,28,4,12,29.85,0.0,0.0,1,267.02203369140625,0,0,0
18496,18497,253.291035970052,2016-06-10 21:00:00,2016-06-10,09:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,21,87.8,54.3,32,7,16,29.86,0.0,0.0,1,264.11883544921875,0,0,0
18497,18498,243.480267842611,2016-06-10 22:00:00,2016-06-10,10:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,22,85.9,54.3,34,4,10,29.88,0.0,0.0,1,262.7880554199219,0,0,0
18498,18499,240.378863016764,2016-06-10 23:00:00,2016-06-10,11:00 PM,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,162,10,24,2,0,1,0,0,23,84.5,55.4,37,6,15,29.91,0.0,0.0,1,260.283203125,0,0,0
18499,18500,239.347557067871,2016-06-11 00:00:00,2016-06-11,12:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,0,83.4,57.3,41,4,11,29.89,0.0,0.0,1,261.54931640625,0,0,0
18500,18501,236.34335072835302,2016-06-11 01:00:00,2016-06-11,01:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,1,82.6,56.5,41,2,9,29.88,0.0,0.0,1,257.7633361816406,0,0,0
18501,18502,231.967074076335,2016-06-11 02:00:00,2016-06-11,02:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,2,81.8,57.1,43,1,5,29.89,0.0,0.0,1,248.91854858398438,0,0,0
18502,18503,232.502619425456,2016-06-11 03:00:00,2016-06-11,03:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,3,80.7,56.8,44,1,5,29.89,0.0,0.0,1,246.26385498046875,0,0,0
18503,18504,226.31770324707,2016-06-11 04:00:00,2016-06-11,04:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,4,78.6,59.0,51,0,0,29.9,0.0,0.0,1,244.48487854003906,0,0,0
18504,18505,228.258140563965,2016-06-11 05:00:00,2016-06-11,05:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,5,76.1,59.8,57,0,0,29.91,0.0,0.0,1,245.17562866210938,0,0,0
18505,18506,218.604494730632,2016-06-11 06:00:00,2016-06-11,06:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,6,74.4,60.5,62,0,1,29.93,0.0,0.0,1,242.9412078857422,0,0,0
18506,18507,204.50500488281202,2016-06-11 07:00:00,2016-06-11,07:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,7,73.5,60.6,64,0,1,29.94,0.0,0.0,1,233.64364624023438,0,0,0
18507,18508,192.17619069417302,2016-06-11 08:00:00,2016-06-11,08:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,8,76.3,61.9,61,1,3,29.94,0.0,0.0,1,226.10781860351562,0,0,0
18508,18509,194.54872639974,2016-06-11 09:00:00,2016-06-11,09:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,9,81.4,62.1,52,0,1,29.95,0.0,0.0,1,222.77880859375,0,0,0
18509,18510,189.394902547201,2016-06-11 10:00:00,2016-06-11,10:00 AM,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,163,11,24,2,0,1,0,0,10,88.2,60.1,39,0,1,29.96,0.0,0.0,1,217.89012145996094,0,0,0
